O393,'Oliver St. John Gogarty Restaurant & Bar','Restaurant',2,'6 Anglesea Street' 
O394,'FXB Restaurant','Restaurant',2,'67 North Strand Road' 
O395,'Bull & Castle','Bar',2,'Pembroke Street' 
O396,'Ryan's','Restaurant',8,'Christchurch' 
O397,'FXB Restaurant Berkley Court',Restaurant,4,'Parkgate Street' 
O398,'Pacinos','Restaurant',2,'Lansdowne Rd' 
O399,'Café Carlo II @ Browns','Restaurant',1,'18 Suffolk Street' 
O400,'Midnight Express','Restaurant',1,'89-90 Lower Gardiner Street' 
O401,'Fitzers Restaurant','Restaurant',2,'91 Upper Dorset Street' 
O402,'Fitzers Restaurant','Restaurant',2,'91 Upper Dorset Street' 
O403,'Ryan's Sandymount House','Bar',4,'40/42 Temple Bar Square' 
O404,'Yu San Fang','Restaurant',1,'1 Sandymount Green' 
O405,'Dandelion Café Bar','Bar',2,'6 Mary Street' 
O406,'Seagrass Restaurant','Restaurant',2,'St. Stephens Green West' 
O407,'City Gem','Coffee Shop',1,'South Richmond Street' 
O408,'The Merrion Inn','Bar',4,'10a Lower Abbey Street' 
O409,'Russells of Ranelagh','Bar',6,'188 Merrion Road' 
O410,'Café Sora','Coffee Shop',8,'16 Maypark' 
O411,'Pearl River Chinese Take Away','Fast Food',7,'Unit 3 College Court' 
O412,'Kingfisher Restaurant','Restaurant',1,'62 Phibsboro Road' 
O413,'Spar','Coffee Shop',7,'54 - 56 Donnybrook Road' 
O414,'Stockyard Restaurant','Restaurant',3,'365-367 North Circular Road' 
O415,'Fire Restaurant','Restaurant',2,'Hollybrook Park' 
O416,'Burger King','Fast Food',2,'Dawson Street' 
O417,'Ezio's','Fast Food',1,'39 Grafton Street' 
O418,'Applegreen','Coffee Shop',6,'40 Amiens Street' 
O419,'Café Togo Powerscourt','Coffee Shop',2,'Clonskeagh Road' 
O420,'Devitts Pub','Bar',2,'12A Clarendon Street' 
O421,'The Oval','Bar',1,'78 Lower Camden Street' 
O422,'The Westin Dublin','Hotel',1,'78 Middle Abbey' 
O423,'Del-Rio's Café','Coffee Shop',1,'Westmoreland Street' 
O424,'Alilang Korean Restaurant','Restaurant',1,'110 Marlborough Street' 
O425,'Georgian Fare Ltd','Restaurant',2,'102 Parnell Street' 
O426,'Rotana Café','Coffee Shop',2,'14 Lower Baggot Street' 
O427,'Mc Donalds','Fast Food',2,'31 South Richmond Street' 
O428,'McDonalds','Fast Food',1,'10-11 Grafton Street' 
O429,'McDonalds','Fast Food',1,'10-11 Grafton Street' 
O430,'Gospoda Polska Ltd','Restaurant',1,'62 Upper O'Connell Street' 
O431,'Patricks Café','Coffee Shop',4,'15 Capel Street' 
O432,'Camden Court Hotel','Hotel',2,'50 Serpentine Avenue' 
O433,'Tiger Becs Restaurant','Restaurant',2,'Camden Street' 
O434,'Londis','Coffee Shop',7,'Unit 3a Grand Canal Square' 
O435,'The Bamboo Takeaway','Fast Food',6,'Chancery Hall North King Street/Church Street' 
O436,'Swasti Food Solutions Ltd','Restaurant',2,'109a Ranelagh Village' 
O437,'Balzac Restaurant','Restaurant',2,'34/35 South William Street' 
O438,'Diwali Restaurant','Restaurant',2,'35/36 Dawson Street' 
O439,'O'Briens Sandwich Bars','Coffee Shop',2,'Unit 1 Castle House South Great Georges Street' 
O440,'Pulau Pinang Restaurant','Restaurant',1,'Unit 5 Harcourt Hall Charlotte Way' 
O441,'Harcourt Diner','Fast Food',2,'11-11a Upper  O'Connell Street' 
O442,'Mercer Hotel','Hotel',2,'3 Charlemont Street' 
O443,'Hughes Pub','Bar',7,'Lower Mercer Street' 
O444,'Spar Artane','Coffee Shop',5,'19/20 Chancery Street' 
O445,'Madina Desicurry Company Ltd','Restaurant',1,'2 Mornington Park' 
O446,'TK's Restaurant','Restaurant',2,'60 Mary Street' 
O447,'Spar Bolton Street','Coffee Shop',7,'132 Lower Baggot Street' 
O448,'Surma Restaurant','Restaurant',2,'44-45 Bolton Street' 
O449,'Bistro Bianconi','Fast Food',6,'43 Lower Camden Street' 
O450,'Brooks Hotel','Hotel',2,'12 Ranelagh Road' 
O451,'Godfathers Pizza Rathgar','Restaurant',6,'Drury Street' 
O452,'Godfathers Pizza Rathgar','Fast Food',6,'Drury Street' 
O453,'Istanbul Restaurant','Restaurant',1,'6 Fields Terrace' 
O454,'Mama Mia Restaurant','Restaurant',1,'Unit 8 Epicurean Food Hall 46 Middle Abbey Street' 
O455,'Koh Restaurant & Cocktail Lounge','Restaurant',1,'Units 13/14/15 Epicurean Food Hall' 
O456,'Leeson Inn Downtown','Hotel',2,'7/8 Jervis Street Millemium Walkway' 
O457,'Dunne & Crescenzi','Restaurant',4,'30 East Essex Street' 
O458,'Smiths of Phibsboro','Bar',7,'11 Seafort Avenue' 
O459,'Cosy Take Away','Fast Food',5,'14 Phibsboro Road' 
O460,'Polski Sklep','Coffee Shop',1,'25b Malahide Road' 
O461,'Bella Pizzeria','Restaurant',1,'Earl Street North' 
O462,'Eddie Rockets','Fast Food',8,'Donnybrook' 
O463,'Wolfes Café & Wine Store','Coffee Shop',1,'3 Church Street' 
O464,'The Herbert Park Hotel','Hotel',4,'153 Capel Street' 
O465,'Charleville Lodge','Hotel',7,'Ballsbridge' 
O466,'La Cala Café','Restaurant',7,'268-272 North Circular Road' 
O467,'Clonskeagh House','Bar',6,'Unit 2-3 Ellis Court Business Complex' 
O468,'Spar','Coffee Shop',4,'54 - 56 Donnybrook Road' 
O469,'India House','Fast Food',3,'Fitzwilliam Point' 
O470,'Gammello Deli & Coffee Shop','Coffee Shop',6,'171 Howth Road' 
O471,'IL Primo','Restaurant',6,'33 Ranelagh Village' 
O472,'The Mespil Hotel','Hotel',4,'16 Montague' 
O473,'Spar','Fast Food',8,'54 - 56 Donnybrook Road' 
O474,'Aprile's Take Away','Fast Food',2,'Unit 1 & 2 Chandlers Guild' 
O475,'New Emerald Court','Fast Food',6,'46 South Richmond Street' 
O476,'Scruffy Murphy's','Bar',6,'11 Ranelagh Road' 
O477,'Jurys Inn','Hotel',8,'32 Aungier St' 
O478,'The Bankers Bar','Bar',2,'Christchurch Place' 
O479,'Honest To Goodness','Coffee Shop',2,'16 Trinity Street' 
O480,'Cappucino Bar','Coffee Shop',2,'12 Dame Court Dublin 2' 
O481,'Best Western Royal Dublin Hotel','Hotel',1,'10 Sprangers Yard Temple Bar' 
O482,'Lansdowne Hotel','Hotel',4,'Upper O'Connell Street' 
O483,'Ericsson Head Office Building','Coffee Shop',4,'27-29 Pembroke Road' 
O484,'Radio House','Coffee Shop',4,'Clonskeagh' 
O485,'Eurospar Smithfield','Coffee Shop',7,'Beech Hill' 
O486,'Café Bliss','Coffee Shop',2,'72 - 76 North King Street' 
O487,'Gourmet Burger Co.','Restaurant',6,'4A Montague Street' 
O488,'Pasta Fresca','Restaurant',2,'97 Ranelagh Village' 
O489,'Metro Café','Coffee Shop',2,'2 - 4 Chatham Stree' 
O490,'Wagamama','Restaurant',2,'43 South William Street' 
O491,'The Goblet','Bar',5,'Unit 4B St Stephens Green Shopping Centre' 
O492,'Spar Shop','Coffee Shop',4,'Malahide Road' 
O493,'Centra Terenure','Coffee Shop',6,'22/23 Sandymount Green' 
O494,'Mc Donalds Restaurant','Fast Food',1,'128 Terenure Road' 
O495,'Hillbillys Takeaway Ltd','Fast Food',3,'Unit 31 Ilac Centre' 
O496,'Mc Donalds Mary St/Jervis St Corner','Fast Food',1,'17 Fairview' 
O497,'Comfort Inn','Hotel',7,'4 Kevin Street Lower' 
O498,'The Westbury Hotel','Hotel',2,'Smithfield' 
O499,'River Café','Coffee Shop',5,'Grafton Street' 
O500,'O'Briens Irish Sandwich Bar','Coffee Shop',1,'Unit 22 Westbury Mall' 
O501,'Café Irie','Coffee Shop',2,'Unit 71 ILAC Centre' 
O502,'The Boars Head','Bar',1,'11 Fownes Street' 
O503,'Park Inn Hotel Dublin','Hotel',7,'149 Capel Street' 
O504,'Ferrari Take Away','Fast Food',4,'Smithfield Village' 
O505,'The  Fitzwilliam Hotel','Hotel',2,'2A Thorcastle St' 
O506,'Spar 8 - 12 13 South Circular Rd','Coffee Shop',8,'St Stephens Green' 
O507,'Spar','Coffee Shop',7,'54 - 56 Donnybrook Road' 
O508,'Burger King','Fast Food',1,'Dawson Street' 
O509,'Brasilia Café','Restaurant',1,'ILAC Shopping Centre' 
O510,'La Pizza','Restaurant',1,'Irish Life Centre' 
O511,'Subway','Coffee Shop',6,'28 South Anne Street' 
O512,'Nico's Restaurant','Restaurant',2,'140 Lower Rathmines Road' 
O513,'New Empire Chinese Takeaway','Fast Food',6,'53 Dame Street' 
O514,'Kylemore Rathmines','Restaurant',6,'72 Lr Rathmines Road' 
O515,'Speedway','Fast Food',1,'Swan Centre' 
O516,'Leonards Corner Café Bar','Bar',8,'77 Summerhill' 
O517,'Clonmore Partnership T/A Days Inn','Hotel',1,'117 South Circular Road' 
O518,'Alpine Grill','Fast Food',5,'95-98 Talbot Street' 
O519,'The Pantry','Restaurant',1,'Maryfield Avenue' 
O520,'Blue Goose Bar Restaurant','Bar',7,'64 Talbot Street' 
O521,'Murrays Bar Restaurant','Restaurant',1,'27A Ormond Quay' 
O522,'Shans','Restaurant',2,'33/34 Upr O'Connell Street' 
O523,'Silvio's Take Out','Fast Food',8,'35 Beau Park Square' 
O524,'Graingers Public House','Bar',1,'Unit 14A Brabazon House' 
O525,'Thorntons Restaurant','Restaurant',1,'51 Talbot Street' 
O526,'Ramo's Greek Bistro','Restaurant',22,'128 St Stephens Green' 
O527,'Fortes Take Away','Fast Food',1,'Unit 17 - 18 Epicurean Foodhall' 
O528,'Lovinspoon','Coffee Shop',1,'31 Lower Dorset Street' 
O529,'Manna Restaurant','Restaurant',1,'13 North Fredrick Street' 
O530,'Kites Restaurant','Restaurant',4,'138 Parnell Street' 
O531,'Toast Café Bar','Bar',6,'17 Ballsbridge Terrace' 
O532,'Londis','Coffee Shop',1,'Unit 3a Grand Canal Square' 
O533,'Harrington Hall','Hotel',1,'22 Upr Liffey Street' 
O534,'The Harcourt Hotel','Hotel',22,'70 Harcourt Street' 
O535,'Café Sofia','Coffee Shop',22,'Harcourt Street' 
O536,'Deli Boutique','Coffee Shop',6,'5A Wexford Street' 
O537,'Bad Ass Café','Restaurant',2,'49 Highfield Road' 
O538,'Bijou Café Bistro','Restaurant',6,'9 Crown Alley' 
O539,'Saba To Go','Fast Food',6,'46/47 Highfield Road' 
O540,'Saba Restaurant','Restaurant',22,'13 Rathgar Road' 
O541,'Kebab Klub','Fast Food',3,'26 - 28 Clarendon Street' 
O542,'Abrakebabra','Fast Food',2,'3 The Mall' 
O543,'Canton House','Fast Food',4,'Baggot Street Lower' 
O544,'Abrakebabra','Fast Food',6,'3 The Mall' 
O545,'Hans Chinese Korean Restaurant','Restaurant',1,'11 Rathgar Road' 
O546,'Terenure Inn','Bar',6,'120 Capel Street' 
O547,'Centra','Coffee Shop',8,'3 Dawson St' 
O548,'Spar','Coffee Shop',1,'54 - 56 Donnybrook Road' 
O549,'Centra Townsend','Coffee Shop',2,'108 Cumberland Street' 
O550,'Spar','Coffee Shop',1,'54 - 56 Donnybrook Road' 
O551,'Restaurant Ten Fourteen','Restaurant',3,'50 Talbot St' 
O552,'La Maison des Gourmets','Coffee Shop',2,'324 Clontarf Road' 
O553,'The Bridge Café','Fast Food',4,'15 Castle Market Street' 
O554,'The Wild Goose Grill','Restaurant',6,'1A Bridge Street' 
O555,'Royal Garden Chinese Restaurant & Take Away','Coffee Shop',6,'1st Floor 1-5 Sandford Rpad' 
O556,'Kebabish Tandoori','Fast Food',8,'90 Terenure Road East' 
O557,'Roma II','Fast Food',2,'39 Lower Clanbrassil Street' 
O558,'La Mere Zou','Restaurant',2,'28 Wexford Street' 
O559,'Leo Burdocks','Fast Food',7,'Store Street' 
O560,'People's Café','Coffee Shop',1,'Uni1 Phibsboro Shopping Centre' 
O561,'Spar','Coffee Shop',4,'54 - 56 Donnybrook Road' 
O562,'Leo Burdocks','Fast Food',8,'Store Street' 
O563,'Leo Burdocks','Fast Food',8,'Store Street' 
O564,'Phresh Ltd','Coffee Shop',4,'Unit 20 Swan Centre' 
O565,'Bentleys Oyster Bar & Grill','Restaurant',2,'7a Poolbeg Street' 
O566,'The Swedish Food Company','Coffee Shop',22,'22 St. Stephens Green' 
O567,'Bianconi's','Restaurant',4,'31 Lower Baggot Street' 
O568,'Munchies','Coffee Shop',1,'232 Merrion Road' 
O569,'Hugo's Restaurant & Wine Bar','Restaurant',2,'Millenium Walkway Abbey Street' 
O570,'Eddie Rockets','Fast Food',4,'Donnybrook' 
O571,'Coin De Mare','Restaurant',1,'19/19a Wexford Street' 
O572,'Spar','Coffee Shop',8,'54 - 56 Donnybrook Road' 
O573,'Sushi','Restaurant',2,'51-53 Patrick Street' 
O574,'Abrakebabra','Fast Food',4,'3 The Mall' 
O575,'Fish Bar Take Away','Fast Food',7,'3 The Mall' 
O576,'Quizno's Subs','Coffee Shop',1,'85 Cabra Road' 
O577,'Kanum Thai Ltd','Restaurant',4,'2 North Earl Street' 
O578,'China City Take Away','Fast Food',10,'77 Mespil Road' 
O579,'Clontarf Castle Hotel','Coffee Shop',3,'53 Decies Road' 
O580,'The Italian Corner','Restaurant',2,'Northern Cross Junction' 
O581,'Dragon House','Fast Food',7,'23-24 Wellington Quay' 
O582,'Spar','Coffee Shop',4,'54 - 56 Donnybrook Road' 
O583,'KFC','Fast Food',9,'South Richmond Street' 
O584,'Subway','Fast Food',7,'28 South Anne Street' 
O585,'Seven Wonders','Coffee Shop',1,'140 Phibsboro Road' 
O586,'Shang Hai','Fast Food',8,'4 Excise Walk' 
O587,'Sarsfield Service Station','Coffee Shop',10,'418 South Circular Road' 
O588,'Spar','Coffee Shop',1,'54 - 56 Donnybrook Road' 
O589,'Spar','Coffee Shop',1,'54 - 56 Donnybrook Road' 
O590,'Londis','Coffee Shop',9,'Unit 3a Grand Canal Square' 
O591,'Seven Stars','Restaurant',1,'1 The Rise' 
O592,'Spar','Coffee Shop',7,'54 - 56 Donnybrook Road' 
O593,'The Green Room Bar','Bar',1,'145-151 Distillery Building' 
O594,'Spar','Coffee Shop',5,'54 - 56 Donnybrook Road' 
O595,'Havana Tapas Bar','Restaurant',2,'40-42 Tonlegee Road' 
O596,'L'Ecrivan Restaurant','Restaurant',2,'2 St. Pappins Road' 
O597,'Eurospar','Coffee Shop',9,'Unit 3 Trinity Plaza' 
O598,'Fortune Chinese Take Away','Fast Food',9,'129-131 Ballymun Road' 
O599,'Chick King','Fast Food',2,'13 Prospect Road' 
O600,'Sunnybank Hotel','Restaurant',9,'28 South Anne Street' 
O601,'KFC','Fast Food',1,'South Richmond Street' 
O602,'KFC','Fast Food',1,'South Richmond Street' 
O603,'Tenors Grill Room','Restaurant',4,'Unit 4 Clarehall Shopping Centre' 
O604,'Café Topolis','Restaurant',2,'1 Belmont Avenue' 
O605,'Pinocchio Restaurant','Restaurant',6,'37 Parliament Street' 
O606,'Garfields Bistro','Restaurant',4,'Luas Kiosk' 
O607,'Subway','Coffee Shop',8,'28 South Anne Street' 
O608,'Subway','Coffee Shop',8,'28 South Anne Street' 
O609,'Apache Pizza','Fast Food',2,'25 Annesley Bridge Road' 
O610,'Dobbins Wine Bistro','Restaurant',2,'58 Dame Street' 
O611,'Spar','Coffee Shop',9,'54 - 56 Donnybrook Road' 
O612,'Bradys Terenure','Bar',6,'65-67 Collins Avenue West' 
O613,'Iskender','Fast Food',1,'5-9 Terenure Place' 
O614,'Bombay Pantry','Fast Food',6,'3 Talbot Street' 
O615,'Pan Asian','Restaurant',1,'81 Glasnevin Avenue' 
O616,'North Star Hotel','Hotel',1,'Unit 12 Epicurean Food Hall' 
O617,'O'Briens Irish Sandwich Bar','Coffee Shop',1,'Unit 22 Westbury Mall' 
O618,'Pinheads Pizza','Fast Food',8,'Irish Life Mall' 
O619,'Raytown Bar / Hobbles End','Bar',4,'104 South Circular Road' 
O620,'Hill 16 Pub','Bar',1,'104 Bridge Street' 
O621,'Spar','Coffee Shop',1,'54 - 56 Donnybrook Road' 
O622,'Plan B','Coffee Shop',7,'70-72 Talbot Street' 
O623,'Belvedere Hotel','Hotel',1,'56 Manor Place' 
O624,'Spar','Coffee Shop',1,'54 - 56 Donnybrook Road' 
O625,'Costcutter Express','Coffee Shop',7,'1 Talbot Street' 
O626,'Abrakebabra','Fast Food',7,'3 The Mall' 
O627,'Favourite Fried Chicken','Fast Food',8,'Unit 1 Phibsboro Place' 
O628,'McGraths Public House','Bar',8,'3A Clanbrassil Street Upper' 
O629,'Quiznos Sub','Fast Food',2,'O'Connell Bridge' 
O630,'Shakespeare Pub','Restaurant',1,'32 Wexford Street' 
O631,'Blazing Salads','Fast Food',2,'160 Parnell Street' 
O632,'The Gate Hotel','Hotel',1,'42 Drury Street' 
O633,'Hub Café - East Take Out','Restaurant',8,'80 Parnell Street' 
O634,'The Waterloo Pub','Bar',4,'Unit 5 Brabason Hall' 
O635,'Enoteca Delle Lange','Coffee Shop',1,'36 Upper Baggot Street' 
O636,'Marios Restaurant','Restaurant',4,'24 Lower Ormond Quay' 
O637,'Café Java Leeson Street','Coffee Shop',4,'2 Sandymount Green' 
O638,'Café Java Shelbourne Road','Coffee Shop',4,'145 Upper Leeson Street' 
O639,'Café Java Sandymount','Coffee Shop',4,'49 Shelbourne Road' 
O640,'Mulligans of Sandymount','Bar',4,'99 Sandymount Village' 
O641,'La Taverna Di Bacco','Restaurant',1,'86 Sandymount Road' 
O642,'Gala Summerhill Stores','Coffee Shop',1,'24 Lower Ormond Quay' 
O643,'Shay's Costcutter','Coffee Shop',9,'13-15 Summerhill Parade' 
O644,'Spar','Coffee Shop',1,'54 - 56 Donnybrook Road' 
O645,'Londis','Coffee Shop',7,'Unit 3a Grand Canal Square' 
O646,'Subway','Coffee Shop',1,'28 South Anne Street' 
O647,'Motor Taxation Office','Coffee Shop',7,'14 Amiens Street' 
O648,'The Perki Chick','Fast Food',9,'Block B Blackhall Walk' 
O649,'Applewoods Café','Coffee Shop',8,'16 Lower Drumcondra Road' 
O650,'Brasserie Sixty6','Restaurant',2,'3/4 Weburgh Street' 
O651,'The Ivy House','Bar',9,'66/67 South Great Georges Street' 
O652,'Cornerhouse Grill','Restaurant',2,'114 Upper Drumcondra Road' 
O653,'Café Togo','Coffee Shop',8,'17 South Great Georges Street' 
O654,'Four Star Pizza','Restaurant',5,'Unit 4 Heuston Station' 
O655,'New Land Take Away','Fast Food',8,'17 Main Street' 
O656,'The Burlington Hotel','Hotel',4,'Unit 4 Block 4 Pelletstown Avenue' 
O657,'The Red Parrot','Bar',1,'Upper Leeson Street' 
O658,'The Good Luck Chinese Restaurant','Restaurant',7,'57/58 Lower Dorset Street' 
O659,'Centra','Coffee Shop',7,'3 Dawson St' 
O660,'Makati Avenue Restaurant','Restaurant',1,'62/65 Mountjoy Street' 
O661,'Namaste India','Fast Food',7,'48 Capel Street' 
O662,'Clifton Court Hotel','Hotel',1,'88 North King Street' 
O663,'Dept. Communcations Marine & Natural Resources','Coffee Shop',2,'11 Eden Quay' 
O664,'Vermilion Indian Restaurant','Restaurant',6,'29-31 Adelaide Road' 
O665,'Ezio's','Fast Food',4,'39 Grafton Street' 
O666,'Monsoon','Restaurant',6,'12 Bath Avenue' 
O667,'In Cahoots Café','Coffee Shop',1,'306/308 Lower Rathmines Road' 
O668,'Wongs Chinese Restaurant','Restaurant',6,'168 Parnell Street' 
O669,'Dominos Pizza','Fast Food',5,'7 Sandford Road' 
O670,'McCauleys','Bar',8,'6-7 Finglas Road Hartes Corner' 
O671,'Zalax Ltd','Coffee Shop',1,'536-538 South Circular Road' 
O672,'Chopsticks Chinese Take Away','Fast Food',3,'2 Store Street' 
O673,'Mannings Bakery & Café','Coffee Shop',1,'107B Malahide  Road' 
O674,'Barry's Hotel','Hotel',1,'39 Thomas Street' 
O675,'The Bagel Factory','Coffee Shop',1,'1-2 Great Denmark Street' 
O676,'Abrakebabra','Fast Food',1,'3 The Mall' 
O677,'National Botanic Gardens','Restaurant',9,'23 Temple Bar' 
O678,'Café Moda','Coffee Shop',6,'Glasnevin' 
O679,'Centra','Coffee Shop',7,'3 Dawson St' 
O680,'The Traditional Pizza & Pasta Company','Fast Food',6,'8-11 Stoneybatter' 
O681,'M & L Chinese Restaurant','Restaurant',1,'91 Rathgar Road' 
O682,'Christophes Café','Restaurant',7,'13-14 Cathedral Street' 
O683,'Locks Restaurant','Restaurant',8,'Duck Lane' 
O684,'Hilton Dublin','Hotel',2,'1 Windsor Terrace' 
O685,'Academy Plaza Hotel','Hotel',1,'Charlemont Place' 
O686,'Mint Restaurant','Restaurant',6,'10-14 Findlater Place' 
O687,'The Independent Pizza Company','Restaurant',9,'47 Ranelagh Road' 
O688,'Centra','Coffee Shop',1,'3 Dawson St' 
O689,'The Duke','Bar',2,'Unit 5 Greeg Court' 
O690,'Bar Italia','Restaurant',1,'T/A The Watermill' 
O691,'Frier Tuck','Fast Food',3,'IFSC Unit 2 Burton House' 
O692,'Presto Takeaway','Fast Food',4,'45 Ballybough Road' 
O693,'Caulfield's Hotel','Hotel',1,'8 South Lotts Road' 
O694,'Four Star Pizza','Fast Food',6,'Unit 4 Heuston Station' 
O695,'Donnybrook Fair','Coffee Shop',4,'112 Ranelagh Road' 
O696,'McDonalds','Fast Food',7,'10-11 Grafton Street' 
O697,'Four Star Pizza','Fast Food',4,'Unit 4 Heuston Station' 
O698,'Charlies 3','Fast Food',2,'51 Shelbourne Road' 
O699,'Tastei Citchen','Coffee Shop',7,'29 Westmoreland Street' 
O700,'O'Briens Irish Sandwich Bar','Coffee Shop',, 'Unit 22 Westbury Mall' 
O701,'Little Caesars','Restaurant',2,'55 Shelbourne Road' 
O702,'Café Leon','Coffee Shop',2,'Setanta Place' 
O703,'Seven Restaurant','Restaurant',7,'17 Wicklow Street' 
O704,'Aya Food Bar','Restaurant',2,'73 Manor Street' 
O705,'Apache Pizza','Fast Food',5,'25 Annesley Bridge Road' 
O706,'O'Briens Irish Sandwich Bar','Coffee Shop',2,'Unit 22 Westbury Mall' 
O707,'Chandni Restaurant','Restaurant',4,'3 Westmoreland Street' 
O708,'Eddie Rockets','Fast Food',6,'Donnybrook' 
O709,'Eddie Rockets','Fast Food',6,'Donnybrook' 
O710,'Centra Rialto','Coffee Shop',8,'Unit 3 Main Street Parnell Street' 
O711,'Centra','Coffee Shop',8,'3 Dawson St' 
O712,'Centra','Coffee Shop',8,'3 Dawson St' 
O713,'Centra','Coffee Shop',2,'3 Dawson St' 
O714,'Bodkins Bar','Bar',1,'1 Harcourt Green' 
O715,'McCloskeys','Bar',4,'57 Bolton Street' 
O716,'Solas','Bar',2,'83/85 Morehampton Road' 
O717,'Wok Inn Restaurant','Restaurant',7,'31 Wexford Street' 
O718,'Gruel Restaurant','Restaurant',2,'Unit3 Kings Court' 
O719,'Shine Bar','Restaurant',2,'67/68 Dame Street' 
O720,'The Old Jameson Distillery','Restaurant',7,'40 Wexford Street' 
O721,'China House','Fast Food',8,'151 Kilester Avenue' 
O722,'Vaughan's Eagle House','Bar',6,'4 Clanbrassil Street Upper' 
O723,'Porto Belo Bistro','Restaurant',8,'107 Terenure Road North' 
O724,'The Gem','Coffee Shop',9,'50 Pleasants Street' 
O725,'Ray's Pizza','Restaurant',2,'30 Glasnevin Hill' 
O726,'Beaumont Chinese Take Away','Fast Food',9,'18 Harcourt Road' 
O727,'KC Deli','Coffee Shop',7,'6 Shantalla Road' 
O728,'Salt Cellar','Coffee Shop',2,'66 St. Agnes Park' 
O729,'Matassa Take Away','Fast Food',7,'29 Upper Mount Street' 
O730,'Barcode','Bar',3,'1B Mountjoy Street' 
O731,'Skylon Hotel','Hotel',9,'Westwood Club' 
O732,'Flannerys','Bar',2,'Upper Drumcondra Road' 
O733,'Juice Vegetarian Restaurant','Restaurant',2,'6 Lower Camden Street' 
O734,'Graham O'Sullivan Restaurant','Restaurant',5,'9 Castle House' 
O735,'Graham O'Sullivan Restaurant','Restaurant',5,'9 Castle House' 
O736,'Apache Pizza','Fast Food',9,'25 Annesley Bridge Road' 
O737,'Olesya's Wine Bar','Restaurant',9,'Drumcondra' 
O738,'d','Fast Food',8,'6 Prospect Road Hartes Corner' 
O739,'Riverhouse Hotel','Hotel',2,'82 Thomas Street' 
O740,'The Bakery','Coffee Shop',8,'7 Unit B Finglas Main Centre' 
O741,'Andersons Food Hall & Café','Restaurant',9,'Unit 3 Pudding Row Temple Bar' 
O742,'Andersons Creperie','Restaurant',9,'3 The Rise' 
O743,'MacMahons Mace','Coffee Shop',5,'1a Crawford Road' 
O744,'Regency Hotel','Hotel',9,'61 St. Assams Park' 
O745,'Fafie's','Coffee Shop',8,'Whitehall' 
O746,'Savoy Take Away','Fast Food',1,'2 Lower Kevin Street' 
O747,'Koishi Restaurant','Restaurant',4,'18 Fitzgibbon Street' 
O748,'Eurospar','Coffee Shop',4,'Unit 3 Trinity Plaza' 
O749,'The Sandwich Market Ltd','Coffee Shop',7,'3 Bath Avenue' 
O750,'Londis','Coffee Shop',8,'Unit 3a Grand Canal Square' 
O751,'Queen of Tarts','Restaurant',8,'284 Glasnevin Avenue' 
O752,'Spar','Coffee Shop',6,'54 - 56 Donnybrook Road' 
O753,'Applejacks','Coffee Shop',6,'134 Milltown Road' 
O754,'Avondale Guest House','Hotel',1,'14 Terenure Road West' 
O755,'Glen Guesthouse','Hotel',1,'40-41 Lower Gardiner Street' 
O756,'Maple Hotel','Hotel',1,'84 Lower Gardiner Street' 
O757,'The Long Stone','Bar',2,'74-75 Lower Gardiner Street' 
O758,'Residence Private Members Club','Restaurant',2,'Townsend Street' 
O759,'Chai-Yo Restaurant','Restaurant',2,'41 St. Stephens Green' 
O760,'Pizza Max','Fast Food',2,'100 Lower Baggot Street' 
O761,'Lotus Garden','Fast Food',3,'1 St. Lawrence Road' 
O762,'Palm Tree Restaurant','Restaurant',2,'174 Walkinstown Roadd' 
O763,'Bahay Kubo Restaurant','Restaurant',4,'16 Temple Bar' 
O764,'The Bagel Factory','Coffee Shop',7,'1-2 Great Denmark Street' 
O765,'Yuan Chinese Restaurant','Restaurant',1,'Unit 4 Lower Mayor Street' 
O766,'The Temple Pub','Bar',1,'106 Parnell Street' 
O767,'Da Vincenzo','Restaurant',4,'71 Upper Dorset Street' 
O768,'The Bleeding Horse','Bar',2,'133 Upper Leeson Street' 
O769,'Bennys XL Stop and Shop','Coffee Shop',1,'Camden Street' 
O770,'McGowans Pub','Bar',7,'8 Emmet Street' 
O771,'Spar 8-12','Coffee Shop',4,'Unit 3 Proiswood Sic' 
O772,'Deli Suz','Coffee Shop',7,'14 Thorncastle Street' 
O773,'Dunnes Stores','Restaurant',2,'58a Blessington Street' 
O774,'Dunnes Stores','Restaurant',2,'58a Blessington Street' 
O775,'Pizza Max','Fast Food',8,'100 Lower Baggot Street' 
O776,'Rocca's','Fast Food',3,'Unit 3 Mapas Court' 
O777,'Fusciardi's','Fast Food',1,'107a Malahide Road' 
O778,'Le Bon Crubeen','Bar',1,'27 Marlborough Street' 
O779,'Centra','Coffee Shop',9,'3 Dawson St' 
O780,'Larry Murphys','Bar',2,'Unit 1 Kish House' 
O781,'Spar Kenilworth','Coffee Shop',6,'43-44 Lower Baggot Street' 
O782,'Gino's Take Away','Fast Food',8,'245 Harolds Cross Road' 
O783,'Amber Grill','Fast Food',8,'430 South Circular Road' 
O784,'Wans Garden','Restaurant',3,'451 South Circular Road' 
O785,'Café Manila','Restaurant',1,'191 Howth Road' 
O786,'Spar','Coffee Shop',8,'54 - 56 Donnybrook Road' 
O787,'Debenhams','Restaurant',1,'The Olive Tree 176 South Circular Road' 
O788,'toss'd Noodles & Salads','Fast Food',1,'52-64 Henry Street' 
